epoch,train loss,reg loss,train acc,test loss,test acc
27,1.0411761432121962,0.0,tensor(68.5991),0.46546599118396487,tensor(89.6900)
28,1.0514096467922895,0.0,tensor(68.6645),0.4560455728058863,tensor(89.2700)
29,1.0492366061378748,0.0,tensor(68.5112),0.4557417489663519,tensor(90.3000)
30,1.033582264261368,0.0,tensor(68.7994),0.48723781379786407,tensor(89.3600)
31,1.0264073270635727,0.0,tensor(69.2529),0.45598957153281783,tensor(90.0300)
32,1.0543381336407784,0.0,tensor(68.1117),0.46730802426434526,tensor(90.2900)
33,1.0374486721478975,0.0,tensor(68.7846),0.4387117311207935,tensor(90.1300)
34,1.0185207914465513,0.0,tensor(69.8130),0.5008482038974762,tensor(88.8500)
35,1.005178181636028,0.0,tensor(69.7853),0.4636562072267436,tensor(89.0700)
36,1.0208270225769434,0.0,tensor(69.5830),0.4727622987043978,tensor(89.0600)
37,1.0131101452387297,0.0,tensor(69.9617),0.45168414591538786,tensor(89.9600)
38,0.9990740716075286,0.0,tensor(69.9380),0.4724765428991029,tensor(90.3100)
39,0.9872873330345521,0.0,tensor(70.5693),0.504026551138271,tensor(88.4900)
40,0.9908928862749002,0.0,tensor(70.2695),0.4860549569129944,tensor(89.4700)
41,0.9972265258431434,0.0,tensor(70.1183),0.43268576746035103,tensor(89.7700)
42,1.0002389437113053,0.0,tensor(69.9858),0.4492596731041417,tensor(89.4100)
43,0.9540236468498523,0.0,tensor(71.4787),0.43169458707173664,tensor(89.7100)
44,1.0074585973070218,0.0,tensor(69.6860),0.48095050393933,tensor(87.8300)
45,1.004843392700721,0.0,tensor(69.4713),0.3936386731537906,tensor(90.9900)
46,0.987457648722025,0.0,tensor(70.2240),0.48906917975406455,tensor(90.2700)
47,0.970276227612526,0.0,tensor(71.0790),0.44750853740807733,tensor(90.3500)
48,0.9659235622638311,0.0,tensor(71.5394),0.4559129461495563,tensor(89.4400)
49,0.9769696277303573,0.0,tensor(70.8204),0.43586752270207263,tensor(89.8600)
50,1.0129122214439588,0.0,tensor(68.9478),0.4314953763075549,tensor(90.6600)
51,0.9882786638079546,0.0,tensor(70.1032),0.4452010649021226,tensor(88.8800)
52,0.993776485323906,0.0,tensor(69.3861),0.42288489007588587,tensor(89.4500)
53,0.9850053506401869,0.0,tensor(70.1166),0.48993452149208144,tensor(88.0200)
54,0.9973856506439356,0.0,tensor(69.7957),0.4849016404513157,tensor(90.0300)
55,0.9861248007951638,0.0,tensor(70.1911),0.3692977587984066,tensor(91.7100)
56,0.9710063010454177,0.0,tensor(70.5199),0.4451935089597798,tensor(90.5400)
57,0.9821350942437466,0.0,tensor(70.2128),0.4345903152769262,tensor(89.6300)
58,0.9716292137136826,0.0,tensor(70.8616),0.41408964570122536,tensor(90.2300)
59,0.9466256483816183,0.0,tensor(71.4551),0.3654366173226424,tensor(90.2200)
60,0.9525403630848114,0.0,tensor(71.2798),0.42408753916470693,tensor(91.5700)
61,0.9577785827028445,0.0,tensor(71.0351),0.4603732038627971,tensor(89.2100)
62,0.9897136219418966,0.0,tensor(70.1149),0.3919714433376235,tensor(91.8900)
63,0.9434849219826552,0.0,tensor(71.6722),0.37170502302622555,tensor(91.7900)
64,0.9708162327607472,0.0,tensor(70.7466),0.44580713606844047,tensor(90.4600)
65,0.9897651153115126,0.0,tensor(69.7020),0.4470365342467722,tensor(91.3700)
66,0.9968826594261023,0.0,tensor(69.3013),0.3765207781936183,tensor(91.7600)
67,0.9363517303115282,0.0,tensor(72.1649),0.40844770362882904,tensor(92.0900)
68,0.9760317589610051,0.0,tensor(70.1848),0.43294086992138564,tensor(91.1500)
69,0.9559899866580963,0.0,tensor(70.9990),0.40317786883826207,tensor(91.8900)
70,0.9569052557150522,0.0,tensor(71.1687),0.4040598033955603,tensor(89.1000)
71,0.9557214286846992,0.0,tensor(70.9614),0.38716746791444645,tensor(91.4300)
72,0.9574413452966091,0.0,tensor(71.0093),0.4785965672045043,tensor(90.4400)
73,0.9691976921680646,0.0,tensor(70.4629),0.44857922286698315,tensor(90.6500)
74,0.9787323358349311,0.0,tensor(70.1511),0.40920321598197473,tensor(91.9900)
75,0.9614914805079118,0.0,tensor(70.5132),0.42226706791405727,tensor(90.7600)
76,0.9686681396686114,0.0,tensor(70.2154),0.413693077335454,tensor(91.3800)
77,0.9758738540686094,0.0,tensor(69.6599),0.4002471081536226,tensor(92.1900)
78,0.9560774518893316,0.0,tensor(70.8581),0.3838072193391395,tensor(90.6900)
79,0.9745987298778999,0.0,tensor(70.1356),0.4017470030471532,tensor(90.7300)
80,0.9385893637935321,0.0,tensor(71.4813),0.4341486484715433,tensor(89.2000)
81,0.9386764430082761,0.0,tensor(71.6896),0.4315234353445997,tensor(89.6000)
82,0.9803342297673225,0.0,tensor(69.8331),0.41028388792818243,tensor(91.)
83,0.9406229968254383,0.0,tensor(71.5289),0.4289947874618299,tensor(91.8700)
84,0.9329419514116568,0.0,tensor(71.9401),0.44455649545698456,tensor(91.1300)
85,0.9430926457620584,0.0,tensor(71.3405),0.41610955048089077,tensor(90.2900)
86,0.9679244905901261,0.0,tensor(70.1171),0.3757435486774252,tensor(91.8000)
87,0.984349023627165,0.0,tensor(69.5645),0.43320649139808887,tensor(91.5500)
88,0.9312090297157948,0.0,tensor(71.8001),0.47606604177542405,tensor(89.2100)
89,0.958518092162334,0.0,tensor(70.4426),0.40367038924284654,tensor(91.1300)
90,0.9292284130668029,0.0,tensor(71.8991),0.4067453040619089,tensor(91.4600)
91,0.9345694580521339,0.0,tensor(71.7305),0.38199578902938147,tensor(91.6200)
92,0.9755868159807646,0.0,tensor(69.5628),0.39489171450788324,tensor(91.9800)
93,0.9257227457868747,0.0,tensor(71.9738),0.3980752798643979,tensor(90.7300)
94,0.9398920900355547,0.0,tensor(71.7026),0.4067284010275446,tensor(91.9100)
95,0.9323258375128111,0.0,tensor(71.4818),0.4099188130913359,tensor(90.5900)
96,0.9710219450486012,0.0,tensor(70.0355),0.3966244961878266,tensor(91.5800)
97,0.9496815766661595,0.0,tensor(71.6187),0.38480037059446776,tensor(91.7300)
98,0.9534597437351178,0.0,tensor(70.8912),0.4180702278108308,tensor(90.2900)
99,0.9577689445935763,0.0,tensor(70.7046),0.39929185612033113,tensor(91.5100)
100,0.9651796127550113,0.0,tensor(70.2749),0.40813589457309607,tensor(91.9900)
101,0.8625765464626826,0.0,tensor(73.6069),0.3240966697533925,tensor(94.3800)
102,0.8599948164839775,0.0,tensor(73.3325),0.30923715760611525,tensor(94.5400)
103,0.8468893291094364,0.0,tensor(73.1928),0.3005375177270234,tensor(94.8100)
104,0.8361842148770124,0.0,tensor(73.7991),0.3212298842692616,tensor(94.6700)
105,0.8041208751404133,0.0,tensor(74.6378),0.28689730498525834,tensor(94.9200)
106,0.8068601961223743,0.0,tensor(74.8300),0.28662724205941864,tensor(95.0100)
107,0.818844882102731,0.0,tensor(74.1038),0.29981567928887376,tensor(94.8100)
108,0.815124588431074,0.0,tensor(74.0064),0.2999124781350897,tensor(94.9300)
109,0.8030371345102023,0.0,tensor(74.5748),0.28877408456320713,tensor(95.0100)
110,0.8085032944400341,0.0,tensor(74.1244),0.3116096542640166,tensor(95.0900)
111,0.8134207824674936,0.0,tensor(73.9127),0.2764982901739352,tensor(95.1300)
112,0.8029387133673598,0.0,tensor(74.4330),0.2742589135663678,tensor(95.1100)
113,0.807240843366927,0.0,tensor(74.0578),0.29402699931101367,tensor(94.9500)
114,0.8329999565409544,0.0,tensor(73.0516),0.2918616637135997,tensor(95.0500)
115,0.7949493764063869,0.0,tensor(74.5986),0.2594064507219527,tensor(95.3200)
116,0.8139175515956222,0.0,tensor(73.7144),0.2865559201348912,tensor(95.2000)
117,0.7933315465943171,0.0,tensor(74.6714),0.26276343774915945,tensor(95.1700)
118,0.83145129555502,0.0,tensor(72.4568),0.27903085615899825,tensor(95.3600)
119,0.7981841224890489,0.0,tensor(74.3267),0.30333603737932263,tensor(95.2500)
120,0.7838994878797959,0.0,tensor(74.7412),0.2496780257935476,tensor(95.3000)
121,0.8128643683038461,0.0,tensor(73.6677),0.2840007623337736,tensor(95.2400)
122,0.7707410560777554,0.0,tensor(75.2508),0.2717669892190683,tensor(95.2600)
123,0.7933156069606925,0.0,tensor(74.3368),0.2762269964723876,tensor(95.0600)
124,0.8052234561301959,0.0,tensor(73.7104),0.23526395375680442,tensor(95.4900)
125,0.7719259136380293,0.0,tensor(75.1776),0.25703231824768913,tensor(95.1100)
126,0.7725162272078868,0.0,tensor(75.3555),0.3223152082375806,tensor(95.2500)
127,0.7739883745566775,0.0,tensor(74.9200),0.2633749877262597,tensor(95.1200)
128,0.787508378779659,0.0,tensor(74.5336),0.26145011608046714,tensor(95.4600)
129,0.786471930026817,0.0,tensor(74.0474),0.2545733933496957,tensor(95.4700)
130,0.7662334637955214,0.0,tensor(75.3024),0.2595747144836368,tensor(95.3900)
131,0.764431587081307,0.0,tensor(75.3701),0.28256021500235856,tensor(95.3600)
132,0.803322917676698,0.0,tensor(73.3555),0.2593380650787642,tensor(95.4500)
133,0.7661772430420686,0.0,tensor(75.6544),0.2877703888548745,tensor(95.1800)
134,0.7871814548539428,0.0,tensor(74.5032),0.31504484860583987,tensor(95.0400)
135,0.7642551140764203,0.0,tensor(75.3675),0.30330799986617735,tensor(95.4100)
136,0.7867895114880342,0.0,tensor(74.2568),0.2866636099237384,tensor(95.2100)
137,0.7366828253158392,0.0,tensor(76.3203),0.24041899737685618,tensor(95.5900)
138,0.7713309454039121,0.0,tensor(74.9201),0.2577381194239915,tensor(95.3500)
139,0.7678320903713123,0.0,tensor(74.8271),0.2824541398070075,tensor(95.4000)
140,0.7796051343425344,0.0,tensor(74.2485),0.3110489613480038,tensor(95.0800)
141,0.7791728548132456,0.0,tensor(74.4893),0.25314938073808496,tensor(95.3400)
142,0.7457468812473309,0.0,tensor(76.2800),0.293419665158397,tensor(95.2100)
143,0.7778884104333627,0.0,tensor(74.7237),0.30319232305493016,tensor(95.1500)
144,0.7494393778152955,0.0,tensor(75.9654),0.2792912130102967,tensor(95.2800)
145,0.7866811772378591,0.0,tensor(74.0817),0.286200849245293,tensor(95.1600)
146,0.7901257377786514,0.0,tensor(74.1462),0.2813960244559278,tensor(95.1100)
147,0.7899389807421427,0.0,tensor(74.0675),0.2718096458249622,tensor(95.3600)
148,0.7620541209020676,0.0,tensor(75.2994),0.2690735882279849,tensor(95.4400)
149,0.7592125808772369,0.0,tensor(75.7668),0.29005292464386334,tensor(95.1700)
150,0.7596907041107233,0.0,tensor(75.0311),0.2668382064862685,tensor(95.2000)
151,0.7614834410448869,0.0,tensor(75.3923),0.24436267728757377,tensor(95.6800)
152,0.7594529492589526,0.0,tensor(75.2199),0.2489296422161237,tensor(95.5000)
153,0.764312794391448,0.0,tensor(74.5890),0.2692695747722279,tensor(95.3100)
154,0.7748622444434425,0.0,tensor(74.5637),0.29626861244741115,tensor(95.3700)
155,0.7554523575286834,0.0,tensor(75.0899),0.25161473498199927,tensor(95.5200)
156,0.7557753208069465,0.0,tensor(75.2769),0.2887431185955953,tensor(95.5000)
157,0.7418176990623275,0.0,tensor(75.6844),0.26761878093685765,tensor(95.5700)
158,0.7360084161592217,0.0,tensor(76.2523),0.2593642090908205,tensor(95.5900)
159,0.7730353957280899,0.0,tensor(74.1728),0.27809229643657957,tensor(95.4200)
160,0.7370479383816322,0.0,tensor(75.6381),0.2868484046423074,tensor(95.3200)
161,0.7632966656333361,0.0,tensor(74.6070),0.2788809905148516,tensor(95.3500)
162,0.7744927823161467,0.0,tensor(74.4904),0.25222462235075055,tensor(95.4400)
163,0.7423666155013519,0.0,tensor(75.6488),0.29949166979452574,tensor(95.3300)
164,0.7323793684442838,0.0,tensor(75.6539),0.30526604315247197,tensor(95.1600)
165,0.7366224618628621,0.0,tensor(75.9729),0.25296328118955247,tensor(95.4900)
166,0.7306152982207444,0.0,tensor(76.6201),0.26492953526251245,tensor(95.4700)
167,0.7508737147809603,0.0,tensor(75.2270),0.2565215257081119,tensor(95.5300)
168,0.7163831215996582,0.0,tensor(77.0900),0.2563212566604518,tensor(95.5000)
169,0.7622729092048338,0.0,tensor(74.8255),0.29351225706061934,tensor(95.3100)
170,0.7389053245576528,0.0,tensor(76.0008),0.2558512677146931,tensor(95.5800)
171,0.7485868244121472,0.0,tensor(75.1212),0.2414457096595957,tensor(95.5300)
172,0.7335019429190419,0.0,tensor(75.6111),0.241423057185279,tensor(95.5100)
173,0.7220948134859403,0.0,tensor(76.0423),0.23998283075563837,tensor(95.5600)
174,0.7101210060863732,0.0,tensor(77.1603),0.2515420648786757,tensor(95.5600)
175,0.7599471852708704,0.0,tensor(74.5296),0.29555645073303066,tensor(95.3400)
176,0.734577933469644,0.0,tensor(75.9064),0.2520700038382501,tensor(95.5200)
177,0.762644998012827,0.0,tensor(74.8628),0.2848002276938371,tensor(95.5400)
178,0.7435047783769476,0.0,tensor(75.4775),0.23941990883663447,tensor(95.5700)
179,0.7389129249761119,0.0,tensor(75.5598),0.22891885267965723,tensor(95.5500)
180,0.7556679419886607,0.0,tensor(74.5280),0.25576384756902254,tensor(95.6400)
181,0.7558681800770454,0.0,tensor(74.4222),0.22640537327588206,tensor(95.6600)
182,0.7529325600761252,0.0,tensor(74.9727),0.2775166734601512,tensor(95.4100)
183,0.7399546497047712,0.0,tensor(75.4920),0.28046084097539536,tensor(95.6100)
184,0.7285519819181316,0.0,tensor(76.1969),0.25054122146331903,tensor(95.6000)
185,0.7402062349069195,0.0,tensor(75.2348),0.27638567547605497,tensor(95.6100)
186,0.7243021154250854,0.0,tensor(76.2992),0.23308504229844218,tensor(95.7400)
187,0.7567060514329336,0.0,tensor(74.9829),0.29960638721181887,tensor(95.4900)
188,0.7389073600371678,0.0,tensor(75.7970),0.2504121238234067,tensor(95.6200)
189,0.7434709387664229,0.0,tensor(74.9664),0.26418349312411415,tensor(95.7000)
190,0.7379496444064455,0.0,tensor(75.3484),0.2666708376973566,tensor(95.6300)
191,0.7355853835550639,0.0,tensor(75.4420),0.22856391680361043,tensor(95.6500)
192,0.7278520849270699,0.0,tensor(76.0159),0.22023959804062893,tensor(95.7300)
193,0.7721535589498205,0.0,tensor(73.6615),0.24321098821331757,tensor(95.6500)
194,0.722924902352194,0.0,tensor(76.3429),0.21229809612938852,tensor(95.8200)
195,0.7435757849508753,0.0,tensor(75.2219),0.2630898949473795,tensor(95.6700)
196,0.7636361775848155,0.0,tensor(74.3101),0.2953432461228033,tensor(95.5500)
197,0.7390985010335078,0.0,tensor(75.2523),0.25606065446680243,tensor(95.6400)
198,0.7272830245610422,0.0,tensor(76.0974),0.2843977050347762,tensor(95.6000)
199,0.7347939641334308,0.0,tensor(75.5127),0.2639056529962655,tensor(95.6300)
